3964593281fc341be5f0ed800a73eee6	/Volumes/dotad/MUSIC/The Kills/(2021) Cosmic Dancer/The Kills - (2021) Cosmic Dancer - 01. Cosmic Dancer.flac
3b1bb75ec62553817b56df86f74210dd	/Volumes/dotad/MUSIC/Fiona Apple/(2025) Heart of Gold (single)/Fiona Apple - (2025) Heart of Gold (single) - 01. Heart of Gold (2).flac
3b1bb75ec62553817b56df86f74210dd	/Volumes/dotad/MUSIC/Fiona Apple/(2025) Heart of Gold (single)/Fiona Apple - (2025) Heart of Gold (single) - 01. Heart of Gold.flac
3bb01b38334c392c7c69696003cbe4b3	/Volumes/dotad/MUSIC/The xx/(2017) I See You/The xx - (2017) I See You - 09. I Dare You (3).flac
3bb01b38334c392c7c69696003cbe4b3	/Volumes/dotad/MUSIC/The xx/(2017) I See You/The xx - (2017) I See You - 09. I Dare You.flac
3bb01b38334c392c7c69696003cbe4b3	/Volumes/dotad/MUSIC/_Recovered_from_DUPES_CHECK/The xx/(2017) I See You/The xx - (2017) I See You - 09. I Dare You.fixed.flac
3c09df046f3a571d95f0ac9d08e942b0	/Volumes/dotad/MUSIC/Tommy Sparks/(2006) Tommy Sparks/Tommy Sparks - (2006) Tommy Sparks - 07. I'm A Rope (4).flac
3c09df046f3a571d95f0ac9d08e942b0	/Volumes/dotad/MUSIC/Tommy Sparks/(2006) Tommy Sparks/Tommy Sparks - (2006) Tommy Sparks - 07. I'm A Rope.flac
3e4e79b7ad9790ba7eb3c78f80920104	/Volumes/dotad/MUSIC/The Cure/(2001) Acoustic Hits/The Cure - (2001) Acoustic Hits - 02-08. Just Say Yes (2).flac
3e4e79b7ad9790ba7eb3c78f80920104	/Volumes/dotad/MUSIC/The Cure/(2017) Acoustic Hits/The Cure - (2017) Acoustic Hits - 02-08. Just Say Yes.flac
3ea629c880fc200a7f266fb8a4d41080	/Volumes/dotad/MUSIC/Harlem Zip Code  Crazy P/(2003) Penultimate (single)/Harlem Zip Code  Crazy P - (2003) Penultimate (single) - 01. Fling Up Your Wig (extended) (2).flac
3ea629c880fc200a7f266fb8a4d41080	/Volumes/dotad/MUSIC/Harlem Zip Code  Crazy P/(2003) Penultimate (single)/Harlem Zip Code  Crazy P - (2003) Penultimate (single) - 01. Fling Up Your Wig (extended).flac
40589b29ad1eb18dea5ad9d07b72e187	/Volumes/dotad/MUSIC/LEISURE/(2025) Welcome to the Mood/LEISURE - (2025) Welcome to the Mood - 02. Sundown (2).flac
40589b29ad1eb18dea5ad9d07b72e187	/Volumes/dotad/MUSIC/LEISURE/(2025) Welcome to the Mood/LEISURE - (2025) Welcome to the Mood - 02. Sundown.flac
437a2b5efa9058650ce19b1bc6ca7611	/Volumes/dotad/MUSIC/DAM/(2012) Dabke on the Moon/DAM - (2012) Dabke on the Moon - 02. I'm Not a Traitor (1).flac
437a2b5efa9058650ce19b1bc6ca7611	/Volumes/dotad/MUSIC/DAM/(2012) Dabke on the Moon/DAM - (2012) Dabke on the Moon - 02. I'm Not a Traitor.flac
45ab165152a8866b658811002a0a7b07	/Volumes/dotad/MUSIC/The xx/(2017) A Violent Noise (Four Tet remix)/The xx - (2017) A Violent Noise (Four Tet remix) - 01. A Violent Noise (Four Tet remix) (5).flac
45ab165152a8866b658811002a0a7b07	/Volumes/dotad/MUSIC/The xx/(2017) A Violent Noise (Four Tet remix)/The xx - (2017) A Violent Noise (Four Tet remix) - 01. A Violent Noise (Four Tet remix).flac
46fe8fe2330ee95f90644a6cbcde5675	/Volumes/dotad/MUSIC/Pépite/(2024) Les Années Lumière/Pépite - (2024) Les Années Lumière - 07. Cavalier (4).flac
46fe8fe2330ee95f90644a6cbcde5675	/Volumes/dotad/MUSIC/Pépite/(2024) Les Années Lumière/Pépite - (2024) Les Années Lumière - 07. Cavalier.flac
485ca68da09245c1b420b5d324b0b09b	/Volumes/dotad/MUSIC/RiveR/(2018) Solo/RiveR - (2018) Solo - 01. Solo (2).flac
485ca68da09245c1b420b5d324b0b09b	/Volumes/dotad/MUSIC/RiveR/(2018) Solo/RiveR - (2018) Solo - 01. Solo.flac
48ed1b791145f36eb8e3480dae9e1a5e	/Volumes/dotad/MUSIC/The Cure/(2001) Acoustic Hits/The Cure - (2001) Acoustic Hits - 01-01. Boys Don't Cry (3).flac
48ed1b791145f36eb8e3480dae9e1a5e	/Volumes/dotad/MUSIC/The Cure/(2017) Acoustic Hits/The Cure - (2017) Acoustic Hits - 01-01. Boys Don't Cry.flac
50f7befabafb93e127158425a2fbf820	/Volumes/dotad/MUSIC/Four Tet/(2001) Pause/Four Tet - (2001) Pause - 07. Everything Is Alright (1).flac
50f7befabafb93e127158425a2fbf820	/Volumes/dotad/MUSIC/Four Tet/(2001) Pause/Four Tet - (2001) Pause - 07. Everything Is Alright.flac
579fbd8b6f13bc3f96beba3a93c6d5f8	/Volumes/dotad/MUSIC/Scott Hoying/(2023) Parallel/Scott Hoying - (2023) Parallel - 01. Parallel (3).flac
579fbd8b6f13bc3f96beba3a93c6d5f8	/Volumes/dotad/MUSIC/Scott Hoying/(2023) Parallel/Scott Hoying - (2023) Parallel - 01. Parallel.flac
57f7804935147456cd0c17d1976c05e3	/Volumes/dotad/MUSIC/The Cure/(1992) Wish/The Cure - (1992) Wish - 07. Friday I'm in Love (3).flac
57f7804935147456cd0c17d1976c05e3	/Volumes/dotad/MUSIC/The Cure/(1992) Wish/The Cure - (1992) Wish - 07. Friday I'm in Love.flac
5cde869bff3ea213edd2044e12c143be	/Volumes/dotad/MUSIC/Pépite/(2020) Désert/Pépite - (2020) Désert - 01. Désert (5).flac
5cde869bff3ea213edd2044e12c143be	/Volumes/dotad/MUSIC/Pépite/(2020) Désert/Pépite - (2020) Désert - 01. Désert.flac
5d96e652b759be0873dd5d1e7d70e6c9	/Volumes/dotad/MUSIC/The Decemberists/(2006) The Crane Wife/The Decemberists - (2006) The Crane Wife - 01-04. O Valencia! (4).flac
5d96e652b759be0873dd5d1e7d70e6c9	/Volumes/dotad/MUSIC/The Decemberists/(2017) The Crane Wife/The Decemberists - (2017) The Crane Wife - 01-04. O Valencia!.flac
5df07664ca4a59fc40540b5f955f6d14	/Volumes/dotad/MUSIC/Soulwax/(2017) Is It Always Binary (Edit) - Single/Soulwax - (2017) Is It Always Binary (Edit) - Single - 01. Is It Always Binary (Edit) (2).flac
5df07664ca4a59fc40540b5f955f6d14	/Volumes/dotad/MUSIC/Soulwax/(2017) Is It Always Binary (Edit) - Single/Soulwax - (2017) Is It Always Binary (Edit) - Single - 01. Is It Always Binary (Edit).flac
5f2b508d4023d919b58ee2bda4e667fe	/Volumes/dotad/MUSIC/Soulwax/(2018) ESSENTIAL/Soulwax - (2018) ESSENTIAL - 09. Essential Nine (2).flac
5f2b508d4023d919b58ee2bda4e667fe	/Volumes/dotad/MUSIC/Soulwax/(2018) ESSENTIAL/Soulwax - (2018) ESSENTIAL - 09. Essential Nine.flac
5f4acf32782ad9219b48719e17bab203	/Volumes/dotad/MUSIC/Robag Wruhme/(2019) Venq Tolep/Robag Wruhme - (2019) Venq Tolep - 10. Nata Alma (5).flac
5f4acf32782ad9219b48719e17bab203	/Volumes/dotad/MUSIC/Robag Wruhme/(2019) Venq Tolep/Robag Wruhme - (2019) Venq Tolep - 10. Nata Alma.flac
5f815011eccb3fde54cba9038e81a87b	/Volumes/dotad/MUSIC/The Sei/(2020) Lumen/The Sei - (2020) Lumen - 01. Asteroid (2).flac
5f815011eccb3fde54cba9038e81a87b	/Volumes/dotad/MUSIC/The Sei/(2020) Lumen/The Sei - (2020) Lumen - 01. Asteroid.flac
614e24b17b36362cb3005ea0831538ee	/Volumes/dotad/MUSIC/Soulwax/(2018) ESSENTIAL/Soulwax - (2018) ESSENTIAL - 11. Essential Eleven (2).flac
614e24b17b36362cb3005ea0831538ee	/Volumes/dotad/MUSIC/Soulwax/(2018) ESSENTIAL/Soulwax - (2018) ESSENTIAL - 11. Essential Eleven.flac
62bbd0d9e593a93412e610bf0ab90789	/Volumes/dotad/MUSIC/David August/(2016) J.B.Y.  Ouvert (single)/David August - (2016) J.B.Y.  Ouvert (single) - 01. J.B.Y. (5).flac
62bbd0d9e593a93412e610bf0ab90789	/Volumes/dotad/MUSIC/David August/(2016) J.B.Y.  Ouvert (single)/David August - (2016) J.B.Y.  Ouvert (single) - 01. J.B.Y..flac
653f72af82859ac25009d78985d89df4	/Volumes/dotad/MUSIC/The Cure/(2001) Acoustic Hits/The Cure - (2001) Acoustic Hits - 01-03. Let's Go to Bed (3).flac
653f72af82859ac25009d78985d89df4	/Volumes/dotad/MUSIC/The Cure/(2017) Acoustic Hits/The Cure - (2017) Acoustic Hits - 01-03. Let's Go to Bed.flac
65878bd102f352c692f8ff42159021c4	/Volumes/dotad/MUSIC/Tete Montoliu/(1983) Body & Soul/Tete Montoliu - (1983) Body & Soul - 05. Body And Soul (2).flac
65878bd102f352c692f8ff42159021c4	/Volumes/dotad/MUSIC/Tete Montoliu/(1983) Body & Soul/Tete Montoliu - (1983) Body & Soul - 05. Body And Soul.flac
678b0680792eee979e231ae27df0cc63	/Volumes/dotad/MUSIC/David August/(2014) Diynamic Revisited EP/David August - (2014) Diynamic Revisited EP - 01. Last Day (David August revision) (5).flac
678b0680792eee979e231ae27df0cc63	/Volumes/dotad/MUSIC/VA/(2015) Auto.Matic.Music (Electronic Flashback, Vol. 5)/VA - (2015) Auto.Matic.Music (Electronic Flashback, Vol. 5) - 03. Last Day (David August Revision).flac
68a170b629161b807090356584d4e829	/Volumes/dotad/MUSIC/DAM/(2012) Dabke on the Moon/DAM - (2012) Dabke on the Moon - 01. Street Poetry (1).flac
68a170b629161b807090356584d4e829	/Volumes/dotad/MUSIC/DAM/(2012) Dabke on the Moon/DAM - (2012) Dabke on the Moon - 01. Street Poetry.flac
6aaa142463befc4690480778d6617b1a	/Volumes/dotad/MUSIC/Paul Oakenfold/(2018) Mount Everest: The Base Camp Mix/Paul Oakenfold - (2018) Mount Everest: The Base Camp Mix - 02. Deep Space (2).flac
6aaa142463befc4690480778d6617b1a	/Volumes/dotad/MUSIC/Paul Oakenfold/(2018) Mount Everest: The Base Camp Mix/Paul Oakenfold - (2018) Mount Everest: The Base Camp Mix - 02. Deep Space.flac
6bc535bd1ef547ed781e44a15c3a7b67	/Volumes/dotad/MUSIC/The Cure/(2001) Acoustic Hits/The Cure - (2001) Acoustic Hits - 01-08. Why Can't I Be You? (3).flac
6bc535bd1ef547ed781e44a15c3a7b67	/Volumes/dotad/MUSIC/The Cure/(2017) Acoustic Hits/The Cure - (2017) Acoustic Hits - 01-08. Why Can't I Be You?.flac
6ceb8e324a1354655e4e3319f57a60f9	/Volumes/dotad/MUSIC/Tape B/(2023) Over Saturated/Tape B - (2023) Over Saturated - 04. Voices (3).flac
6ceb8e324a1354655e4e3319f57a60f9	/Volumes/dotad/MUSIC/Tape B/(2023) Over Saturated/Tape B - (2023) Over Saturated - 04. Voices.flac
6cf14358988b90400efaeaf3d23cda41	/Volumes/dotad/MUSIC/Phantoms/(2020) Moonlight/Phantoms - (2020) Moonlight - 05. Moonlight (2).flac
6cf14358988b90400efaeaf3d23cda41	/Volumes/dotad/MUSIC/Phantoms/(2020) Moonlight/Phantoms - (2020) Moonlight - 05. Moonlight.flac
70cfa79fdd2ef9329409c6c0575a1cf0	/Volumes/dotad/MUSIC/Self Esteem/(2019) Compliments Please/Self Esteem - (2019) Compliments Please - 01. (Feelings) (3).flac
70cfa79fdd2ef9329409c6c0575a1cf0	/Volumes/dotad/MUSIC/Self Esteem/(2019) Compliments Please/Self Esteem - (2019) Compliments Please - 01. (Feelings).flac
71916a259deb605cb8802ee506381e57	/Volumes/dotad/MUSIC/Scoobert Doobert/(2023) Moonlight Beach/Scoobert Doobert - (2023) Moonlight Beach - 02. Feels So Good.flac
71916a259deb605cb8802ee506381e57	/Volumes/dotad/MUSIC/_Recovered_from_DUPES_CHECK/Scoobert Doobert/(2023) Moonlight Beach/Scoobert Doobert - (2023) Moonlight Beach - 02. Feels So Good (1).fixed.flac
7243fb56c8b0dbf2089fa3763d9015e1	/Volumes/dotad/MUSIC/CeeLo Green/(2002) Cee-Lo Green and His Perfect Imperfections/CeeLo Green - (2002) Cee-Lo Green and His Perfect Imperfections - 02-07. Awful Thing.flac
